,Game,Date,T_Rank,B_Rank,T_WL,B_WL,WL_Diff,Rank_Diff,Inning_Pair_ID,Inning,Score,T_Mean_BA,B_Mean_BA,T_Mean_SLG,B_Mean_SLG,T_Mean_OPS,B_Mean_OPS,T_Mean_OPS_Plus,B_Mean_OPS_Plus,T_WHIP,B_WHIP,T_ERA,B_ERA,T_ERA_Plus,B_ERA_Plus,T_State_Out_Combos,B_State_Out_Combos,T_Runs,B_Runs,Run_Diff,Double_Binary_T,Double_Binary_B,Single_Binary_T,Single_Binary_B,F_S_Binary_T,F_S_Binary_B,Triple_Binary_T,Triple_Binary_B,Discrepancy
0,Pittsburgh Pirates/St. Louis Cardinals,2020-07-24,30.0,12.0,0.317,0.517,0.2,18.0,63,7,0-3,0.25599999999999995,0.25175,0.3978571428571428,0.4135,0.7195714285714285,0.73425,92.85714285714286,97.5,1.0730000000000002,1.751,3.370000000000001,5.91,77.0,110.0,"['0-0', '0-1', '1-1', '3-1', '7-1', '7-2', '5-2']","['0-0', '0-1', '0-2', '2-2']",2,0,2,0,0,0,0,0,0,0,0,1
0,Pittsburgh Pirates/St. Louis Cardinals,2020-07-24,30.0,12.0,0.317,0.517,0.2,18.0,64,8,2-3,0.27699999999999997,0.27,0.42,0.4512000000000001,0.7566666666666667,0.8058,101.0,115.0,1.274,1.204,3.51,3.41,100.0,105.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '0-0', '0-1', '0-2']",0,2,-2,0,0,0,1,0,0,0,0,1
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,65,1,0-0,0.2866666666666666,0.2846666666666667,0.4563333333333333,0.511,0.7986666666666666,0.871,112.0,133.33333333333334,1.052,1.1179999999999999,3.74,3.2000000000000006,115.0,124.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,66,2,0-0,0.24475,0.25875000000000004,0.43025,0.4275000000000001,0.7485,0.75475,98.5,103.5,1.052,1.1179999999999999,3.74,3.2,83.0,104.0,"['0-0', '0-1', '1-1', '5-1']","['0-0', '0-1', '1-1', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,67,3,0-0,0.26275,0.2563333333333333,0.43575,0.4683333333333333,0.7625,0.8006666666666667,99.25,114.0,1.052,1.1179999999999999,3.74,3.2000000000000006,114.0,155.0,"['0-0', '2-0', '2-1', '2-2']","['0-0', '0-1', '0-2']",0,0,0,1,0,0,0,0,0,0,0,0
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,68,4,0-0,0.26566666666666666,0.26725,0.4486666666666667,0.44575,0.777,0.78575,106.66666666666669,111.0,1.052,1.1179999999999999,3.74,3.2,108.0,108.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1', '1-2']",0,0,0,0,0,0,1,0,0,0,0,0
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,69,5,0-0,0.23675,0.248,0.41225,0.4213333333333333,0.72475,0.7336666666666667,91.25,97.66666666666669,1.052,1.1179999999999999,3.74,3.2000000000000006,78.0,78.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '1-0', '1-1']",0,0,0,0,0,0,1,0,0,0,0,0
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,70,6,0-0,0.2866666666666666,0.26333333333333336,0.4563333333333333,0.45299999999999996,0.7986666666666666,0.7916666666666666,112.0,112.66666666666669,1.052,1.156222222222222,3.74,3.3266666666666667,115.0,104.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '2-1', '4-2', '5-2', '6-2', '7-2', '2-2', '3-2']",0,3,-3,0,0,0,0,0,0,0,0,1
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,71,7,0-3,0.24475,0.2611111111111111,0.43025,0.4427777777777778,0.7485,0.7845555555555556,98.5,111.0,0.9890000000000001,1.4271111111111108,3.39,3.61,83.0,111.0,"['0-0', '0-1', '0-2', '0-2']","['0-0', '0-1', '1-1', '3-1', '3-2', '5-2', '6-2', '7-2', '2-2']",1,4,-3,0,0,0,0,0,0,0,0,1
0,Arizona Diamondbacks/San Diego Padres,2020-07-24,26.0,3.0,0.417,0.617,0.2,23.0,72,8,1-7,0.2583333333333333,0.25175,0.408,0.4515,0.7130000000000001,0.77575,86.33333333333331,108.0,1.3519999999999999,1.198,3.98,3.93,107.0,155.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '0-2', '1-2']",0,0,0,0,0,0,1,0,0,0,0,0
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,73,1,0-0,0.26733333333333337,0.26666666666666666,0.4556666666666666,0.4953333333333334,0.7856666666666666,0.8716666666666666,108.0,132.0,1.1640000000000001,1.324,3.47,3.71,118.0,138.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,74,2,0-0,0.2736666666666667,0.276,0.4303333333333333,0.43166666666666653,0.765,0.755,103.66666666666669,103.0,1.1640000000000001,1.324,3.47,3.71,110.0,98.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,75,3,0-0,0.2475,0.2566,0.3956666666666666,0.4364,0.7170000000000001,0.7674000000000001,91.5,105.8,1.1640000000000001,1.324,3.47,3.71,111.0,133.0,"['0-0', '0-1', '1-1', '5-1', '1-2', '2-2']","['0-0', '0-1', '1-1', '1-2', '2-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,76,4,1-0,0.2746666666666667,0.26433333333333336,0.4463333333333333,0.4876666666666667,0.7753333333333332,0.848,106.33333333333331,124.66666666666669,1.1640000000000001,1.324,3.47,3.71,111.0,111.0,"['0-0', '0-1', '1-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,77,5,1-0,0.241,0.257,0.375,0.4255,0.6926666666666668,0.7355,85.33333333333333,95.75,1.1640000000000001,1.324,3.47,3.71,101.0,77.0,"['0-0', '0-1', '0-2']","['0-0', '0-0', '0-1', '0-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,78,6,1-1,0.261,0.25875000000000004,0.4189999999999999,0.4625,0.7448,0.8210000000000001,98.7,118.5,1.5236,1.324,5.229000000000001,3.71,45.0,138.0,"['0-0', '1-0', '1-1', '0-1', '2-1', '3-1', '6-1', '6-2', '4-2', '2-2']","['0-0', '1-0', '0-2', '1-2']",4,0,4,0,0,1,1,0,0,0,0,1
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,79,7,5-1,0.26433333333333336,0.2612,0.3800000000000001,0.4314,0.715,0.745,94.0,98.8,1.7060000000000002,1.3184,5.760000000000002,3.65,95.0,77.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '1-2', '2-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,80,8,5-2,0.2728,0.2626000000000001,0.4516,0.461,0.7849999999999999,0.8134,108.0,117.0,1.6326,0.985,6.38,3.4,110.0,111.0,"['0-0', '0-1', '1-1', '1-2', '3-2']","['0-0', '0-1', '0-2', '1-2', '3-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Miami Marlins/Philadelphia Phillies,2020-07-24,13.0,18.0,0.517,0.467,0.04999999999999999,5.0,81,9,5-2,0.2452,0.265,0.3807999999999999,0.4363333333333333,0.6992,0.755,87.6,102.0,1.9709999999999999,1.25,9.26,3.31,111.0,108.0,"['0-0', '0-1', '1-1', '3-1', '6-2']","['0-0', '1-0', '1-1']",0,0,0,0,0,0,1,0,0,0,0,0
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,82,1,0-0,0.26733333333333337,0.28275,0.424,0.47925,0.7343333333333334,0.8267500000000001,94.66666666666669,117.5,1.357,1.327,4.27,4.56,87.0,113.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,83,2,0-0,0.24475,0.25075000000000003,0.41475,0.41200000000000003,0.72075,0.716,91.0,86.75,1.357,1.327,4.27,4.56,76.0,87.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '1-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,84,3,0-0,0.2413333333333333,0.2722222222222222,0.4076666666666666,0.4394444444444445,0.7273333333333335,0.7703333333333333,93.33333333333331,103.22222222222223,1.357,1.327,4.27,4.56,98.0,84.0,"['0-0', '1-0', '1-1']","['0-0', '2-0', '2-0', '2-1', '2-1', '3-1', '6-1', '6-2', '2-2']",0,4,-4,0,1,1,0,0,0,0,0,1
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,85,4,0-4,0.25275000000000003,0.262,0.4395000000000001,0.4328181818181818,0.74925,0.7559999999999999,98.5,98.54545454545456,1.357,1.840636363636364,4.27,7.1027272727272734,106.0,94.0,"['0-0', '0-1', '2-1', '5-1']","['0-0', '1-0', '3-0', '7-0', '7-0', '6-0', '6-1', '5-1', '5-1', '3-1', '6-2']",0,6,-6,0,0,0,1,0,1,0,0,1
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,86,5,0-10,0.2375,0.278,0.387,0.45875,0.6957500000000001,0.7957500000000001,84.5,109.0,1.357,1.449,4.27,3.31,105.0,115.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,87,6,0-10,0.25660000000000005,0.2618571428571429,0.4364,0.4138571428571428,0.7482000000000001,0.7347142857142857,98.4,93.28571428571428,1.357,1.4659999999999995,4.27,5.86,106.0,107.0,"['0-0', '0-1', '2-1', '2-2', '2-2']","['0-0', '0-1', '1-1', '6-1', '6-2', '2-2', '2-2']",1,3,-2,0,0,0,0,0,0,0,0,1
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,88,7,1-13,0.2375,0.2635,0.387,0.43799999999999994,0.6957500000000001,0.7585,84.5,100.75,1.288,1.466,5.04,5.86,105.0,89.0,"['0-0', '0-1', '0-1', '0-2']","['0-0', '0-1', '0-2', '1-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Baltimore Orioles/Cincinnati Reds,2020-07-24,25.0,14.0,0.417,0.517,0.09999999999999998,11.0,89,8,2-13,0.25,0.2605,0.42,0.4153333333333333,0.7203333333333334,0.7428333333333335,87.33333333333331,95.83333333333331,1.619,1.466,3.5,5.86,72.0,135.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-2', '1-2', '3-2', '7-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,90,1,0-0,0.27525,0.2714285714285714,0.478,0.4844285714285714,0.813,0.838142857142857,119.0,123.28571428571428,1.2309999999999999,1.34,3.77,4.65,124.0,109.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '0-1', '1-1', '3-1', '3-2', '7-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,91,2,0-1,0.17466666666666664,0.38866666666666666,0.2663333333333333,0.5820000000000001,0.4803333333333333,1.0488333333333335,31.0,180.83333333333331,1.2309999999999999,1.5393333333333334,3.77,5.536666666666666,95.0,140.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1', '1-2', '3-2', '3-2']",0,1,-1,0,0,0,1,0,0,0,0,1
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,92,3,0-2,0.2446,0.4056,0.4054,0.5678,0.7108,1.0372,92.2,178.4,1.2309999999999999,1.329,3.770000000000001,4.26,112.0,441.0,"['0-0', '0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '2-1', '3-1', '6-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,93,4,1-2,0.18233333333333332,0.2684,0.3,0.4894,0.5223333333333333,0.845,40.66666666666666,125.0,1.2309999999999999,1.329,3.77,4.26,98.0,97.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '2-1', '2-1', '4-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,94,5,1-3,0.2315,0.4178,0.38375,0.5871999999999999,0.6845,1.0686,85.25,186.0,1.2309999999999999,1.329,3.77,4.26,137.0,135.0,"['0-0', '1-0', '1-1', '1-2']","['0-0', '1-0', '5-0', '5-1', '1-2']",0,1,-1,0,0,1,1,0,0,0,0,1
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,95,6,1-4,0.2733333333333334,0.2755,0.45899999999999996,0.5055000000000001,0.7866666666666666,0.87175,113.0,132.0,1.2309999999999999,1.329,3.77,4.26,124.0,140.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-1', '0-2']",0,1,-1,0,0,1,0,0,0,0,0,1
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,96,7,1-5,0.17466666666666664,0.445625,0.2663333333333333,0.6056250000000001,0.4803333333333333,1.1155,31.0,199.125,1.2309999999999999,1.3838750000000002,3.77,5.6087500000000015,95.0,125.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '4-1', '4-2', '5-2', '4-2', '5-2', '5-2']",0,2,-2,0,0,0,1,0,0,0,0,1
0,San Francisco Giants/Los Angeles Dodgers,2020-07-24,16.0,1.0,0.483,0.7170000000000001,0.2340000000000001,15.0,97,8,1-7,0.236,0.36175,0.3955000000000001,0.532875,0.69475,0.9655,87.25,158.5,1.1540000000000001,1.4809999999999999,3.59,4.69,103.0,135.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '1-0', '1-1', '3-1', '7-1', '7-1', '7-2', '7-2']",0,2,-2,0,0,0,1,0,0,0,0,1
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,98,1,0-0,0.2838333333333333,0.25966666666666666,0.4826666666666666,0.4676666666666667,0.8455,0.8013333333333333,128.16666666666666,118.0,1.3949999999999998,1.248,4.21,4.44,146.0,127.0,"['0-0', '0-1', '1-1', '3-1', '3-2', '7-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,99,2,0-0,0.2496666666666667,0.244,0.408,0.475,0.7233333333333333,0.7933333333333333,94.66666666666669,114.66666666666669,1.3950000000000002,1.248,4.21,4.44,101.0,98.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,100,3,0-0,0.2825,0.2493333333333333,0.48625,0.45899999999999996,0.84875,0.8009999999999999,129.75,118.33333333333331,1.395,1.248,4.21,4.44,119.0,132.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,101,4,0-0,0.2644,0.2555,0.4350000000000001,0.4745,0.7696,0.8035,106.8,118.25,1.395,1.248,4.21,4.44,101.0,119.0,"['0-0', '0-1', '1-1', '3-1', '3-2']","['0-0', '0-1', '0-1', '0-2']",1,1,0,0,0,0,0,0,0,0,0,0
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,102,5,1-1,0.2825,0.24850000000000005,0.48625,0.4553333333333333,0.84875,0.7866666666666666,129.75,114.16666666666669,1.159,1.247,3.93,4.31,119.0,105.0,"['0-0', '1-0', '1-1', '1-2']","['0-0', '1-0', '1-1', '1-2', '3-2', '7-2']",0,0,0,0,0,1,1,0,0,0,0,0
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,103,6,1-1,0.26766666666666666,0.256,0.4470000000000001,0.491,0.7933333333333333,0.8223333333333334,114.0,122.66666666666669,1.489,1.482,4.08,5.69,92.0,119.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1']",0,0,0,0,0,0,1,0,0,0,0,0
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,104,7,1-1,0.27875,0.25,0.4505,0.45399999999999996,0.8,0.78175,116.75,112.0,1.12,1.389,3.01,4.36,176.0,108.0,"['0-0', '2-0', '4-1', '0-2']","['0-0', '0-1', '1-1', '1-2']",1,0,1,1,0,0,0,0,0,0,0,1
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,105,8,2-1,0.26933333333333337,0.2346666666666667,0.4606666666666667,0.4396666666666667,0.8056666666666666,0.7433333333333334,116.0,101.55555555555556,1.376,1.256333333333333,3.71,3.8333333333333335,104.0,47.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '2-1', '4-1', '0-2', '1-2', '3-2', '6-2']",0,2,-2,0,0,0,0,0,0,0,0,1
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,106,9,2-3,0.2732857142857143,0.24325,0.46299999999999997,0.40075,0.8098571428571429,0.7144999999999999,118.57142857142857,94.75,1.2780000000000002,1.25,4.1000000000000005,3.91,125.0,105.0,"['0-0', '0-1', '0-1', '1-1', '3-1', '3-2', '7-2']","['0-0', '1-0', '1-1', '1-2']",1,0,1,0,0,0,1,0,0,0,0,1
0,Los Angeles Angels/Oakland Athletics,2020-07-24,20.0,5.0,0.433,0.6,0.16699999999999998,15.0,107,10,3-3,0.265,0.25120000000000003,0.4452,0.4936,0.7768,0.8230000000000001,109.2,122.8,1.6119999999999999,1.3018,6.22,4.034000000000002,91.0,127.0,"['2-0', '1-1', '3-1', '3-2', '7-2']","['2-0', '3-0', '3-1', '6-1', '7-1']",0,4,-4,1,1,0,0,0,1,0,0,1
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,108,1,0-0,0.285,0.2796666666666667,0.5066666666666667,0.5026666666666667,0.868,0.8626666666666667,126.33333333333331,131.0,1.32,1.315,4.35,3.52,139.0,140.0,"['0-0', '0-1', '1-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,109,2,0-0,0.25475000000000003,0.2754,0.44,0.462,0.75675,0.7942,99.0,114.6,1.32,1.315,4.35,3.5200000000000005,95.0,91.0,"['0-0', '0-1', '0-1', '0-2']","['0-0', '0-1', '0-2', '1-2', '3-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,110,3,1-0,0.2043333333333333,0.2816666666666667,0.3786666666666667,0.4656666666666667,0.659,0.8390000000000001,68.66666666666667,127.66666666666669,1.32,1.315,4.35,3.52,133.0,114.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,111,4,1-0,0.27075000000000005,0.276,0.479,0.516,0.81425,0.8590000000000001,115.0,130.33333333333334,1.32,1.315,4.35,3.52,97.0,126.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,112,5,1-0,0.2473333333333333,0.2743333333333334,0.4246666666666667,0.45299999999999996,0.7336666666666666,0.8033333333333333,89.33333333333331,117.5,1.32,1.3149999999999995,4.35,3.52,86.0,114.0,"['0-0', '0-1', '1-1']","['0-0', '0-1', '2-1', '4-1', '5-1', '1-2']",0,2,-2,0,0,0,0,0,0,0,0,1
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,113,6,1-2,0.22,0.276,0.387,0.516,0.6813333333333333,0.8590000000000001,75.66666666666667,130.33333333333334,1.32,1.217,4.35,4.69,107.0,126.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,114,7,1-2,0.268,0.2756,0.481,0.45399999999999996,0.8180000000000001,0.805,117.66666666666669,118.2,1.297,1.3554,3.2000000000000006,3.8819999999999997,97.0,139.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '3-0', '5-1', '5-2']",0,0,0,0,0,0,1,0,1,0,0,0
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,115,8,1-2,0.2564,0.25599999999999995,0.4558,0.4474,0.7767999999999999,0.7726000000000001,101.2,109.6,1.1553999999999998,1.02,2.82,2.51,133.0,101.0,"['0-0', '0-1', '0-2', '1-2', '5-2']","['0-0', '0-1', '0-2', '1-2', '2-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,116,9,1-2,0.27075000000000005,0.2756,0.479,0.45399999999999996,0.81425,0.805,115.0,118.2,1.114,1.57,3.18,4.92,97.0,139.0,"['0-0', '0-1', '0-2', '0-2']","['0-0', '0-1', '1-1', '3-1', '3-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Atlanta Braves/New York Mets,2020-07-25,6.0,23.0,0.583,0.433,0.14999999999999994,17.0,117,10,2-2,0.29200000000000004,0.25780000000000003,0.4536666666666666,0.4552000000000001,0.7995,0.7709999999999999,108.33333333333331,106.4,1.261,1.57,3.523333333333333,4.92,107.0,103.0,"['2-0', '1-0', '5-0', '2-1', '2-1', '2-2']","['2-0', '3-0', '7-0', '7-1', '3-2']",3,1,2,1,1,1,0,0,1,0,0,1
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,118,1,0-0,0.26480000000000004,0.27275,0.4386,0.45275,0.7586,0.80725,102.2,114.75,1.186,1.166,3.19,4.06,102.0,120.0,"['0-0', '0-1', '0-2', '0-2', '0-2']","['0-0', '0-1', '1-1', '1-2']",2,0,2,0,0,0,0,0,0,0,0,1
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,119,2,2-0,0.2496666666666667,0.19733333333333336,0.392,0.32566666666666666,0.6933333333333334,0.5836666666666667,83.33333333333333,55.66666666666666,1.186,1.166,3.19,4.06,56.0,81.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,120,3,2-0,0.2505,0.2535714285714286,0.408,0.4242857142857144,0.71,0.7651428571428572,88.0,104.0,1.186,1.166,3.19,4.06,115.0,120.0,"['0-0', '0-1', '2-1', '4-2']","['0-0', '0-1', '1-1', '3-1', '5-1', '5-2', '2-2']",0,2,-2,0,0,0,0,0,0,0,0,1
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,121,4,2-2,0.26175000000000004,0.19733333333333336,0.43200000000000005,0.32566666666666666,0.74775,0.5836666666666667,99.25,55.66666666666666,1.186,1.166,3.19,4.06,94.0,81.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,122,5,2-2,0.2423333333333333,0.255,0.3496666666666666,0.4168,0.6389999999999999,0.7494,69.66666666666667,98.6,1.186,1.166,3.19,4.06,109.0,123.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2', '1-2', '2-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,123,6,2-2,0.25733333333333336,0.2653333333333333,0.4463333333333333,0.4763333333333333,0.7526666666666667,0.8220000000000001,100.0,118.66666666666669,1.186,1.285,3.19,4.13,101.0,118.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,124,7,2-2,0.25933333333333336,0.18033333333333332,0.4263333333333333,0.28200000000000003,0.7473333333333333,0.532,98.66666666666669,42.0,1.186,1.285,3.19,4.13,94.0,77.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Cleveland Indians,2020-07-25,22.0,8.0,0.433,0.583,0.14999999999999994,14.0,125,8,2-2,0.2445,0.26066666666666666,0.366,0.4086666666666667,0.6539999999999999,0.7443333333333334,73.25,97.66666666666669,1.1909999999999998,1.321,3.36,3.36,84.0,123.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
